Protein IDs	Majority protein IDs	Protein names	Gene names	Fasta headers	Peptides	Razor + unique peptides	Unique peptides	LFQ intensity C-C_1	LFQ intensity C-C_2	LFQ intensity C-C_3	LFQ intensity C-C_4	LFQ intensity C-M_1	LFQ intensity C-M_2	LFQ intensity C-M_3	LFQ intensity C-M_4	LFQ intensity C-S_1	LFQ intensity C-S_2	LFQ intensity C-S_3	LFQ intensity C-S_4	LFQ intensity WD-C_1	LFQ intensity WD-C_2	LFQ intensity WD-C_3	LFQ intensity WD-C_4	LFQ intensity WD-M_1	LFQ intensity WD-M_2	LFQ intensity WD-M_3	LFQ intensity WD-M_4	LFQ intensity WD-S_1	LFQ intensity WD-S_2	LFQ intensity WD-S_3	LFQ intensity WD-S_4	Only identified by site	Reverse	Potential contaminant
45	A0A0R3P9D4	A0A0R3P9D4			tr|A0A0R3P9D4|A0A0R3P9D4_MOUSE Meiosis-specific coiled-coil domain-containing protein MEIOC (Fragment) OS=Mus musculus OX=10090 GN=Meioc PE=4 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
46	D3YTY9;A0A0R4J038;O08677;D3Z2B2	D3YTY9;A0A0R4J038;O08677	Kininogen-1;Kininogen-1 heavy chain;Bradykinin;Kininogen-1 light chain	Kng1	tr|D3YTY9|D3YTY9_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1;tr|A0A0R4J038|A0A0R4J038_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1;sp|O08677|KNG1_MOUSE Kininogen-1 OS=Mus musculus OX=10090 GN=Kng1 PE=1 SV=1	8	8	7	63576000	176020000	134670000	238210000	37368000	0	0	82305000	75367000	65304000	0	0	96262000	0	105260000	215400000	54968000	60975000	0	0	94988000	0	0	0			
47	A0A0R4J045	A0A0R4J045			tr|A0A0R4J045|A0A0R4J045_MOUSE Ribosomal RNA-processing protein 36 homolog OS=Mus musculus OX=10090 GN=Rrp36 PE=1 SV=1	1	1	1	0	0	0	0	0	0	5200500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
48	E9Q2H8;E9PYA3;A0A0R4J052;G5E8T9;Q99KB8;D3YWI0	E9Q2H8;E9PYA3;A0A0R4J052;G5E8T9;Q99KB8;D3YWI0	Hydroxyacylglutathione hydrolase, mitochondrial	Hagh	tr|E9Q2H8|E9Q2H8_MOUSE Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Hagh PE=1 SV=1;tr|E9PYA3|E9PYA3_MOUSE Hydroxyacylglutathione hydrolase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Hagh PE=1 SV=1;tr|A0A	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2332000	0	0	0	0	0	0	0	0			
49	A0A0R4J063;P70379	A0A0R4J063;P70379	Fibroblast growth factor 14	Fgf14	tr|A0A0R4J063|A0A0R4J063_MOUSE Fibroblast growth factor OS=Mus musculus OX=10090 GN=Fgf14 PE=3 SV=1;sp|P70379|FGF14_MOUSE Fibroblast growth factor 14 OS=Mus musculus OX=10090 GN=Fgf14 PE=2 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19708000	0	0			
50	A0A0R4J076;Q9CQT6	A0A0R4J076;Q9CQT6	Uncharacterized protein C10orf82 homolog		tr|A0A0R4J076|A0A0R4J076_MOUSE RIKEN cDNA 1700019N19 gene OS=Mus musculus OX=10090 GN=1700019N19Rik PE=1 SV=1;sp|Q9CQT6|CJ082_MOUSE Uncharacterized protein C10orf82 homolog OS=Mus musculus OX=10090 PE=1 SV=2	1	1	1	0	4416600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
51	A0A0R4J083;P51174	A0A0R4J083;P51174	Long-chain specific acyl-CoA dehydrogenase, mitochondrial	Acadl	tr|A0A0R4J083|A0A0R4J083_MOUSE Long-chain-specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadl PE=1 SV=1;sp|P51174|ACADL_MOUSE Long-chain specific acyl-CoA dehydrogenase, mitochondrial OS=Mus musculus OX=10090 GN=Acadl PE=1 SV=2	1	1	1	0	0	5598000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
52	A0A0R4J0E1;Q71KU9	A0A0R4J0E1;Q71KU9	Fibrinogen-like protein 1	Fgl1	tr|A0A0R4J0E1|A0A0R4J0E1_MOUSE Fibrinogen-like protein 1 OS=Mus musculus OX=10090 GN=Fgl1 PE=1 SV=1;sp|Q71KU9|FGL1_MOUSE Fibrinogen-like protein 1 OS=Mus musculus OX=10090 GN=Fgl1 PE=1 SV=2	9	9	9	0	84966000	96527000	95568000	0	0	0	0	0	0	0	0	0	0	100510000	154040000	0	0	0	0	0	0	0	0			
53	Z4YL78;A0A0R4J0K2;K3W4R5;A2AGT5	Z4YL78;A0A0R4J0K2;K3W4R5;A2AGT5	Cytoskeleton-associated protein 5	Ckap5	tr|Z4YL78|Z4YL78_MOUSE Cytoskeleton-associated protein 5 OS=Mus musculus OX=10090 GN=Ckap5 PE=1 SV=1;tr|A0A0R4J0K2|A0A0R4J0K2_MOUSE Cytoskeleton-associated protein 5 OS=Mus musculus OX=10090 GN=Ckap5 PE=1 SV=1;tr|K3W4R5|K3W4R5_MOUSE Cytoskeleton-associated	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36133000	0	0	0	0	+		
54	D6RDC9;D6RGN1;A0A0R4J0P7	D6RDC9;D6RGN1;A0A0R4J0P7		Slc22a18	tr|D6RDC9|D6RDC9_MOUSE Solute carrier family 22 member 18 OS=Mus musculus OX=10090 GN=Slc22a18 PE=4 SV=1;tr|D6RGN1|D6RGN1_MOUSE Solute carrier family 22 member 18 OS=Mus musculus OX=10090 GN=Slc22a18 PE=4 SV=1;tr|A0A0R4J0P7|A0A0R4J0P7_MOUSE Solute carrier	1	1	1	0	0	0	0	0	0	0	0	0	0	64013000	0	0	0	0	0	0	0	0	0	0	0	0	0			
55	Q3TR20;A0A0R4J0Q9;Q3UM29	Q3TR20;A0A0R4J0Q9;Q3UM29	Conserved oligomeric Golgi complex subunit 7	Cog7	tr|Q3TR20|Q3TR20_MOUSE Conserved oligomeric Golgi complex subunit 7 OS=Mus musculus OX=10090 GN=Cog7 PE=1 SV=1;tr|A0A0R4J0Q9|A0A0R4J0Q9_MOUSE Conserved oligomeric Golgi complex subunit 7 OS=Mus musculus OX=10090 GN=Cog7 PE=1 SV=1;sp|Q3UM29|COG7_MOUSE Conse	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	86714000	0	0	0	0	0	0	0	0	0	0	0			
56	A0A0R4J0Z1;P08003	A0A0R4J0Z1;P08003	Protein disulfide-isomerase A4	Pdia4	tr|A0A0R4J0Z1|A0A0R4J0Z1_MOUSE Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=1;sp|P08003|PDIA4_MOUSE Protein disulfide-isomerase A4 OS=Mus musculus OX=10090 GN=Pdia4 PE=1 SV=3	4	4	4	0	14304000	20382000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
57	A0A0R4J135;Q63836;G3UYY2;G3UWK0;D6RHN2;G3UZT2	A0A0R4J135;Q63836;G3UYY2	Selenium-binding protein 2	Selenbp2	tr|A0A0R4J135|A0A0R4J135_MOUSE Selenium-binding protein 2 OS=Mus musculus OX=10090 GN=Selenbp2 PE=1 SV=1;sp|Q63836|SBP2_MOUSE Selenium-binding protein 2 OS=Mus musculus OX=10090 GN=Selenbp2 PE=1 SV=2;tr|G3UYY2|G3UYY2_MOUSE Selenium-binding protein 2 OS=Mus	20	20	4	193050000	689400000	670680000	735080000	82823000	51576000	0	0	54225000	17475000	0	0	366980000	0	23261000	496990000	0	27279000	0	212890000	80182000	0	0	0			
58	D3Z7N2;D3YUQ9;D3YZT9;E9QN08;A0A0R4J1L2;Q91VK2;Q80T06;F6ZFU0;A0A0R4J1E2;P57776	D3Z7N2;D3YUQ9;D3YZT9;E9QN08;A0A0R4J1L2;Q91VK2;Q80T06;F6ZFU0;A0A0R4J1E2;P57776	Elongation factor 1-delta	Eef1d	tr|D3Z7N2|D3Z7N2_MOUSE Elongation factor 1-delta (Fragment) OS=Mus musculus OX=10090 GN=Eef1d PE=1 SV=1;tr|D3YUQ9|D3YUQ9_MOUSE Elongation factor 1-delta (Fragment) OS=Mus musculus OX=10090 GN=Eef1d PE=1 SV=8;tr|D3YZT9|D3YZT9_MOUSE Elongation factor 1-delta	2	2	2	0	28431000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
59	A0A0R4J1H0;Q3KNM2	A0A0R4J1H0;Q3KNM2	E3 ubiquitin-protein ligase MARCH5	March5	tr|A0A0R4J1H0|A0A0R4J1H0_MOUSE E3 ubiquitin-protein ligase MARCH5 OS=Mus musculus OX=10090 GN=March5 PE=1 SV=1;sp|Q3KNM2|MARH5_MOUSE E3 ubiquitin-protein ligase MARCH5 OS=Mus musculus OX=10090 GN=March5 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	41023000	0	0	0	0	0	0	0	0	0	0	0	0	+		
60	K3W4N7;A0A0R4J1M7;Q9JJV9;D3YXW2	K3W4N7;A0A0R4J1M7;Q9JJV9;D3YXW2	Sodium channel protein;Sodium channel protein type 5 subunit alpha	Scn5a	tr|K3W4N7|K3W4N7_MOUSE Sodium channel protein OS=Mus musculus OX=10090 GN=Scn5a PE=1 SV=1;tr|A0A0R4J1M7|A0A0R4J1M7_MOUSE Sodium channel protein OS=Mus musculus OX=10090 GN=Scn5a PE=1 SV=1;sp|Q9JJV9|SCN5A_MOUSE Sodium channel protein type 5 subunit alpha OS	2	2	2	0	0	7978500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
61	A0A0R4J1Y7;E9PXX7;Q91W90	A0A0R4J1Y7;E9PXX7;Q91W90	Thioredoxin domain-containing protein 5	Txndc5	tr|A0A0R4J1Y7|A0A0R4J1Y7_MOUSE Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=1;tr|E9PXX7|E9PXX7_MOUSE Thioredoxin domain-containing protein 5 OS=Mus musculus OX=10090 GN=Txndc5 PE=1 SV=1;sp|Q91W90|TXND5_MOUSE Thioredoxi	3	3	3	0	0	3991900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
62	A0A0U1RNH1;A0A0U1RPT9;Q9DA08	A0A0U1RNH1;A0A0U1RPT9;Q9DA08	SAGA-associated factor 29 homolog	Ccdc101	tr|A0A0U1RNH1|A0A0U1RNH1_MOUSE SAGA-associated factor 29 OS=Mus musculus OX=10090 GN=Sgf29 PE=1 SV=1;tr|A0A0U1RPT9|A0A0U1RPT9_MOUSE SAGA-associated factor 29 OS=Mus musculus OX=10090 GN=Sgf29 PE=1 SV=1;sp|Q9DA08|SGF29_MOUSE SAGA-associated factor 29 OS=Mus	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13693000			
63	A2AW79;F6ZJ55;A0A0U1RNY4;A0A0U1RNK7;E9PX48;A2A9M5;A2A9M4;Q8R1A4	A2AW79;F6ZJ55;A0A0U1RNY4;A0A0U1RNK7;E9PX48;A2A9M5;A2A9M4;Q8R1A4	Dedicator of cytokinesis protein 7	Dock7	tr|A2AW79|A2AW79_MOUSE Dedicator of cytokinesis protein 7 (Fragment) OS=Mus musculus OX=10090 GN=Dock7 PE=1 SV=2;tr|F6ZJ55|F6ZJ55_MOUSE Dedicator of cytokinesis protein 7 (Fragment) OS=Mus musculus OX=10090 GN=Dock7 PE=1 SV=1;tr|A0A0U1RNY4|A0A0U1RNY4_MOUSE	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80970000	0	0	0	0	0	0	0	+		
64	A0A0U1RNK9;Q9DCW4	A0A0U1RNK9;Q9DCW4	Electron transfer flavoprotein subunit beta	Etfb	tr|A0A0U1RNK9|A0A0U1RNK9_MOUSE Electron transfer flavoprotein subunit beta (Fragment) OS=Mus musculus OX=10090 GN=Etfb PE=1 SV=2;sp|Q9DCW4|ETFB_MOUSE Electron transfer flavoprotein subunit beta OS=Mus musculus OX=10090 GN=Etfb PE=1 SV=3	1	1	1	0	0	8557900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
65	A0A0U1RNP2;E9PYH6	A0A0U1RNP2;E9PYH6	Histone-lysine N-methyltransferase	Setd1a	tr|A0A0U1RNP2|A0A0U1RNP2_MOUSE Predicted gene, 49388 (Fragment) OS=Mus musculus OX=10090 GN=Gm49388 PE=4 SV=1;sp|E9PYH6|SET1A_MOUSE Histone-lysine N-methyltransferase SETD1A OS=Mus musculus OX=10090 GN=Setd1a PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1287600	0	0	0	0	0	0	0	0	+		
66	A0A0U1RP15	A0A0U1RP15			tr|A0A0U1RP15|A0A0U1RP15_MOUSE Sodium/glucose cotransporter 2 (Fragment) OS=Mus musculus OX=10090 GN=Slc5a2 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
67	A0A0U1RPX3	A0A0U1RPX3			tr|A0A0U1RPX3|A0A0U1RPX3_MOUSE Deoxyguanosine kinase, mitochondrial (Fragment) OS=Mus musculus OX=10090 GN=Dguok PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9136900	0	0	0	0	0	0			
68	A0A140LHB4;D3Z253;Q9DCQ2	A0A140LHB4;D3Z253;Q9DCQ2	Putative L-aspartate dehydrogenase	Aspdh	tr|A0A140LHB4|A0A140LHB4_MOUSE Putative L-aspartate dehydrogenase (Fragment) OS=Mus musculus OX=10090 GN=Aspdh PE=1 SV=1;tr|D3Z253|D3Z253_MOUSE Putative L-aspartate dehydrogenase (Fragment) OS=Mus musculus OX=10090 GN=Aspdh PE=1 SV=8;sp|Q9DCQ2|ASPD_MOUSE P	1	1	1	0	7584000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
69	A0A140LHL5;Q8VDQ8	A0A140LHL5;Q8VDQ8	NAD-dependent protein deacetylase sirtuin-2	Sirt2	tr|A0A140LHL5|A0A140LHL5_MOUSE NAD-dependent protein deacetylase OS=Mus musculus OX=10090 GN=Sirt2 PE=1 SV=1;sp|Q8VDQ8|SIR2_MOUSE NAD-dependent protein deacetylase sirtuin-2 OS=Mus musculus OX=10090 GN=Sirt2 PE=1 SV=2	1	1	1	0	0	0	0	0	32195000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
70	A0A140LJ69	A0A140LJ69			tr|A0A140LJ69|A0A140LJ69_MOUSE Protein unc-13 homolog B OS=Mus musculus OX=10090 GN=Unc13b PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	17376000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
71	A0A140LJ91;E9PYI1	A0A140LJ91;E9PYI1		Zfp568	tr|A0A140LJ91|A0A140LJ91_MOUSE Zinc finger protein 568 (Fragment) OS=Mus musculus OX=10090 GN=Zfp568 PE=4 SV=1;sp|E9PYI1|ZN568_MOUSE Zinc finger protein 568 OS=Mus musculus OX=10090 GN=Znf568 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	20337000	0	0	0	0	0	0	0	0	0	0	0	0	+		
72	A0A140T8V7;Z4YN82;Q80U23	A0A140T8V7;Z4YN82;Q80U23	Syntaphilin	Snph	tr|A0A140T8V7|A0A140T8V7_MOUSE Syntaphilin (Fragment) OS=Mus musculus OX=10090 GN=Snph PE=1 SV=2;tr|Z4YN82|Z4YN82_MOUSE Syntaphilin (Fragment) OS=Mus musculus OX=10090 GN=Snph PE=1 SV=1;sp|Q80U23|SNPH_MOUSE Syntaphilin OS=Mus musculus OX=10090 GN=Snph PE=1	1	1	1	0	0	0	0	0	11976000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
73	A0A1B0GQV5;P05367	A0A1B0GQV5;P05367	Serum amyloid A-2 protein;Amyloid protein A	Saa2	tr|A0A1B0GQV5|A0A1B0GQV5_MOUSE Serum amyloid A protein OS=Mus musculus OX=10090 GN=Saa2 PE=1 SV=1;sp|P05367|SAA2_MOUSE Serum amyloid A-2 protein OS=Mus musculus OX=10090 GN=Saa2 PE=1 SV=1	2	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63162000	0	0	0	0	0	0			
74	A0A1B0GR04	A0A1B0GR04			tr|A0A1B0GR04|A0A1B0GR04_MOUSE RNA polymerase II elongation factor ELL (Fragment) OS=Mus musculus OX=10090 GN=Ell PE=4 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	22114000	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
75	A0A1B0GR26;Q8VC85	A0A1B0GR26;Q8VC85	U6 snRNA-associated Sm-like protein LSm1	Lsm1	tr|A0A1B0GR26|A0A1B0GR26_MOUSE U6 snRNA-associated Sm-like protein LSm1 OS=Mus musculus OX=10090 GN=Lsm1 PE=1 SV=1;sp|Q8VC85|LSM1_MOUSE U6 snRNA-associated Sm-like protein LSm1 OS=Mus musculus OX=10090 GN=Lsm1 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
76	A0A1B0GRM4;P60469	A0A1B0GRM4;P60469	Liprin-alpha-3	Ppfia3	tr|A0A1B0GRM4|A0A1B0GRM4_MOUSE Liprin-alpha-3 (Fragment) OS=Mus musculus OX=10090 GN=Ppfia3 PE=1 SV=1;sp|P60469|LIPA3_MOUSE Liprin-alpha-3 OS=Mus musculus OX=10090 GN=Ppfia3 PE=1 SV=2	1	1	1	0	0	0	0	0	0	0	7532900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
77	A2A6K0;A0A1B0GRY8;A2A6J8;P13412	A2A6K0;A0A1B0GRY8;A2A6J8;P13412	Troponin I, fast skeletal muscle	Tnni2	tr|A2A6K0|A2A6K0_MOUSE Troponin I, fast skeletal muscle (Fragment) OS=Mus musculus OX=10090 GN=Tnni2 PE=1 SV=1;tr|A0A1B0GRY8|A0A1B0GRY8_MOUSE Troponin I, fast skeletal muscle (Fragment) OS=Mus musculus OX=10090 GN=Tnni2 PE=1 SV=1;tr|A2A6J8|A2A6J8_MOUSE Tro	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11052000	0	0	0	0	0	0	0	0	0	+		
78	A0A1B0GSF2;A0A1B0GT50;Q9Z0M9	A0A1B0GSF2;A0A1B0GT50;Q9Z0M9	Interleukin-18-binding protein	Il18bp	tr|A0A1B0GSF2|A0A1B0GSF2_MOUSE Interleukin-18-binding protein (Fragment) OS=Mus musculus OX=10090 GN=Il18bp PE=1 SV=1;tr|A0A1B0GT50|A0A1B0GT50_MOUSE Interleukin 18 binding protein, isoform CRA_a OS=Mus musculus OX=10090 GN=Il18bp PE=1 SV=1;sp|Q9Z0M9|I18BP_	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5538700	0	0	0	0	0	0	0	0	0			
79	A0A1B0GSG5;Q91VI7;A0A1B0GRY7;A0A1B0GRG4	A0A1B0GSG5;Q91VI7	Ribonuclease inhibitor	Rnh1	tr|A0A1B0GSG5|A0A1B0GSG5_MOUSE Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1;sp|Q91VI7|RINI_MOUSE Ribonuclease inhibitor OS=Mus musculus OX=10090 GN=Rnh1 PE=1 SV=1	3	3	3	0	0	4897300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
80	P06151;A0A1B0GSX0;Q564E2;A0A1B0GSR9;A0A1B0GT41;A0A1B0GQX5;D3YZQ9;A0A1B0GSL7;A0A1B0GRC1;P00342;A0A1B0GRW9;A0A1B0GS79;D3YVR7;A0A1B0GRS2;D3YZE4;A0A1B0GRE9;D3Z7F0;A0A0N4SVV8;A0A1B0GSR2;P16125	P06151;A0A1B0GSX0;Q564E2;A0A1B0GSR9;A0A1B0GT41;A0A1B0GQX5;D3YZQ9;A0A1B0GSL7	L-lactate dehydrogenase A chain;L-lactate dehydrogenase	Ldha	sp|P06151|LDHA_MOUSE L-lactate dehydrogenase A chain OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=3;tr|A0A1B0GSX0|A0A1B0GSX0_MOUSE L-lactate dehydrogenase OS=Mus musculus OX=10090 GN=Ldha PE=1 SV=1;tr|Q564E2|Q564E2_MOUSE L-lactate dehydrogenase OS=Mus musculus	7	7	7	0	59870000	86825000	57091000	0	0	0	0	0	0	0	0	0	0	57749000	74760000	0	0	0	72788000	0	0	0	0			
81	A0A1D5RLD9;Q8BI71	A0A1D5RLD9;Q8BI71	Exocyst complex component 3-like protein	Exoc3l1	tr|A0A1D5RLD9|A0A1D5RLD9_MOUSE Exocyst complex component 3-like OS=Mus musculus OX=10090 GN=Exoc3l PE=4 SV=1;sp|Q8BI71|EX3L1_MOUSE Exocyst complex component 3-like protein OS=Mus musculus OX=10090 GN=Exoc3l1 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10166000	0	0	0	0	0	0	0	0	+		
82	F6RS26;A0A1D5RLM8	F6RS26;A0A1D5RLM8		Gm11639	tr|F6RS26|F6RS26_MOUSE Predicted gene 11639 OS=Mus musculus OX=10090 GN=Gm11639 PE=4 SV=1;tr|A0A1D5RLM8|A0A1D5RLM8_MOUSE Predicted gene 11639 OS=Mus musculus OX=10090 GN=Gm11639 PE=1 SV=1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
83	A0A1D5RM97;E9Q8S5;Q3U214	A0A1D5RM97;E9Q8S5;Q3U214	Microtubule-associated serine/threonine-protein kinase 3	Mast3	tr|A0A1D5RM97|A0A1D5RM97_MOUSE Microtubule-associated serine/threonine-protein kinase 3 OS=Mus musculus OX=10090 GN=Mast3 PE=1 SV=1;tr|E9Q8S5|E9Q8S5_MOUSE Microtubule-associated serine/threonine-protein kinase 3 OS=Mus musculus OX=10090 GN=Mast3 PE=1 SV=2;	1	1	1	5379900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	+		
84	A0A1L1SRL0;A0A1L1STF9;Q8CH25	A0A1L1SRL0;A0A1L1STF9;Q8CH25	SAFB-like transcription modulator	Sltm	tr|A0A1L1SRL0|A0A1L1SRL0_MOUSE SAFB-like transcription modulator OS=Mus musculus OX=10090 GN=Sltm PE=1 SV=1;tr|A0A1L1STF9|A0A1L1STF9_MOUSE SAFB-like transcription modulator OS=Mus musculus OX=10090 GN=Sltm PE=1 SV=1;sp|Q8CH25|SLTM_MOUSE SAFB-like transcrip	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1244000	0	0	0	0	0	0	0	0	0			
85	A0A1L1SRT0;F6TCF9;Q60739	A0A1L1SRT0;F6TCF9;Q60739	BAG family molecular chaperone regulator 1	Bag1	tr|A0A1L1SRT0|A0A1L1SRT0_MOUSE BAG family molecular chaperone regulator 1 OS=Mus musculus OX=10090 GN=Bag1 PE=1 SV=1;tr|F6TCF9|F6TCF9_MOUSE BAG family molecular chaperone regulator 1 OS=Mus musculus OX=10090 GN=Bag1 PE=1 SV=1;sp|Q60739|BAG1_MOUSE BAG famil	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16066000	0	0	0	0	0	0	0	0			
86	A0A1L1SSF8;Q91V76	A0A1L1SSF8;Q91V76	Ester hydrolase C11orf54 homolog		tr|A0A1L1SSF8|A0A1L1SSF8_MOUSE RIKEN cDNA 4931406C07 gene OS=Mus musculus OX=10090 GN=4931406C07Rik PE=1 SV=1;sp|Q91V76|CK054_MOUSE Ester hydrolase C11orf54 homolog OS=Mus musculus OX=10090 PE=1 SV=1	4	4	4	0	0	0	5265400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
87	A0A1L1SV25;P57780;E9Q2W9;A0A1L1SVJ6;A1BN54;Q7TPR4;Q9JI91;D3Z761;D3Z0L8;O88990	A0A1L1SV25;P57780	Alpha-actinin-4	Actn4	tr|A0A1L1SV25|A0A1L1SV25_MOUSE Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1;sp|P57780|ACTN4_MOUSE Alpha-actinin-4 OS=Mus musculus OX=10090 GN=Actn4 PE=1 SV=1	13	13	13	0	31803000	32450000	0	0	0	0	0	0	0	0	0	0	0	24255000	0	0	0	0	0	0	0	0	0			
88	A0A1L1SVI6;E9QJS1;Q9R117	A0A1L1SVI6;E9QJS1;Q9R117	Tyrosine-protein kinase;Non-receptor tyrosine-protein kinase TYK2	Tyk2	tr|A0A1L1SVI6|A0A1L1SVI6_MOUSE Non-receptor tyrosine-protein kinase TYK2 OS=Mus musculus OX=10090 GN=Tyk2 PE=1 SV=1;tr|E9QJS1|E9QJS1_MOUSE Tyrosine-protein kinase OS=Mus musculus OX=10090 GN=Tyk2 PE=1 SV=1;sp|Q9R117|TYK2_MOUSE Non-receptor tyrosine-protein	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93224000	0	0	0	0	0	0	0	+		
89	E9QPW4;A0A1N9NPH8;Q8BQ48	E9QPW4;A0A1N9NPH8;Q8BQ48	Centrosomal protein of 295 kDa	Cep295	tr|E9QPW4|E9QPW4_MOUSE Centrosomal protein of 295 kDa OS=Mus musculus OX=10090 GN=Cep295 PE=1 SV=1;tr|A0A1N9NPH8|A0A1N9NPH8_MOUSE Centrosomal protein of 295 kDa OS=Mus musculus OX=10090 GN=Cep295 PE=1 SV=1;sp|Q8BQ48|CE295_MOUSE Centrosomal protein of 295 k	1	1	1	0	0	23415000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			
90	A0A1W2P6F6;A0A1W2P7Q9;Q60605;A0A1W2P6G5;Q8CI43	A0A1W2P6F6;A0A1W2P7Q9;Q60605;A0A1W2P6G5;Q8CI43	Myosin light polypeptide 6;Myosin light chain 6B	Myl6;Myl6b	tr|A0A1W2P6F6|A0A1W2P6F6_MOUSE Myosin light polypeptide 6 OS=Mus musculus OX=10090 GN=Myl6 PE=1 SV=1;tr|A0A1W2P7Q9|A0A1W2P7Q9_MOUSE Myosin light polypeptide 6 OS=Mus musculus OX=10090 GN=Myl6 PE=1 SV=1;sp|Q60605|MYL6_MOUSE Myosin light polypeptide 6 OS=Mus	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9614900	0	0	0	0	0	0	0	0	0			
